# Psalm 119 — strony ruchu kadru (Etap 8). Format: plik<TAB>lewo|prawo|srodek|auto
# Ustalone przez obejrzenie wszystkich 26 kadrów, 2026-08-09.
# Przewaga "srodek" jest uczciwa — obrazy z Leonardo są w tym filmie mocno osiowe
# (drogi ze zbiegiem w centrum, brama, snop światła, serce, ring).
0m00s-0m17s.jpg	prawo	# psalmistka — środek głowy ok. 62% szerokości, lewe 40% to puste tło z aureolą
0m17s-0m31s.jpg	srodek	# ścieżka ze zbiegiem dokładnie w osi, snop światła w centrum
0m31s-0m44s.jpg	srodek	# serce ze zwojem w osi kadru, kompozycja symetryczna
0m44s-0m59s.jpg	lewo	# namiot przy lewej krawędzi, droga wchodzi z dołu po lewej
0m59s-1m13s.jpg	srodek	# lampa wisi w osi kadru
1m13s-1m33s.jpg	srodek	# droga przez dolinę, zbieg w centrum, latarnie symetrycznie
1m33s-1m52s.jpg	prawo	# pattern break — złoto wykwita z prochu w prawej części, proch po lewej
1m52s-2m06s.jpg	srodek	# pojedynczy kwiat i snop światła w osi
2m06s-2m20s.jpg	srodek	# rozsypany skarb rozłożony szeroko, rozbłysk w centrum
2m20s-2m35s.jpg	lewo	# dłoń — główny motyw — sięga z lewej górnej ćwiartki
2m35s-2m49s.jpg	prawo	# lampa na kamieniu w prawej połowie, lewa to woda i brzeg
2m49s-3m09s.jpg	srodek	# brama światła w osi, złote strumienie zbiegają się do niej
3m09s-3m28s.jpg	prawo	# złoty wir Słowa w prawej górnej części, chmury po lewej
3m28s-3m42s.jpg	srodek	# pattern break — złote serce dokładnie w środku, wir promienisty
3m42s-3m57s.jpg	srodek	# świecący zwój na kamieniu w osi kadru
3m57s-4m11s.jpg	prawo	# ścieżka wchodzi z lewego dołu i prowadzi w prawo, do wschodu
4m11s-4m31s.jpg	srodek	# gołębica i zbieg drogi w osi, sploty chmur symetryczne
4m31s-4m42s.jpg	srodek	# złoty ring wokół osi kadru, świeca pod nim w centrum
4m42s-4m54s.jpg	lewo	# ring i świeca przesunięte w lewo, prawa strona to same fiolety
4m54s-5m08s.jpg	lewo	# lampa na skale przy lewej krawędzi, ścieżka odchodzi w prawo
5m08s-5m28s.jpg	srodek	# pattern break — abstrakcja przez cały kadr, piórko przy samej osi
5m28s-5m47s.jpg	srodek	# droga przez łąkę, zbieg w centrum
5m47s-6m01s.jpg	srodek	# owieczka tuż przy osi, snop światła pionowo w centrum
6m01s-6m15s.jpg	prawo	# dom na wzgórzu w prawej połowie, droga prowadzi do niego
6m15s-6m31s.jpg	lewo	# rdzeń światła między skrzydłami po lewej stronie osi
6m31s-6m43s.jpg	srodek	# finał — promienista biel, zbieg w osi; ruch w oś zostawia kadr czysty pod ekran końcowy
